optionPOSName,optionDisplayName,optionDisplayDescription,optionId,pricePerUnit,priceLevelId,isActive,uniqueRetailerItemModifierId,uniqueId,optionDisplaySequence,version
Chocolate Syrup,Chocolate Syrup,,915,40,1,N,den_mcdonalds_c_3_item_54_mod_2,den_mcdonalds_c_3_item_54_mod_1_option_12,12,
Caramel Syrup,Caramel Syrup,,916,40,1,N,den_mcdonalds_c_3_item_54_mod_2,den_mcdonalds_c_3_item_54_mod_1_option_13,13,
Hazelnut Syrup,Hazelnut Syrup,,917,40,1,Y,den_mcdonalds_c_3_item_54_mod_2,den_mcdonalds_c_3_item_54_mod_1_option_14,14,
Liquid Sugar,Liquid Sugar,,918,40,1,Y,den_mcdonalds_c_3_item_54_mod_2,den_mcdonalds_c_3_item_54_mod_1_option_15,15,
Small,Small,,919,,1,N,den_mcdonalds_c_3_item_55_mod_1,den_mcdonalds_c_3_item_55_mod_1_option_1,1,
Medium,Medium,,920,,1,Y,den_mcdonalds_c_3_item_55_mod_1,den_mcdonalds_c_3_item_55_mod_1_option_2,2,
Large,Large,,921,95,1,Y,den_mcdonalds_c_3_item_55_mod_1,den_mcdonalds_c_3_item_55_mod_1_option_3,3,
Extra Ice,Extra Ice,,922,,1,Y,den_mcdonalds_c_3_item_55_mod_2,den_mcdonalds_c_3_item_55_mod_2_option_1,1,
Extra Cream,Extra Cream,,923,,1,Y,den_mcdonalds_c_3_item_55_mod_2,den_mcdonalds_c_3_item_55_mod_2_option_2,2,
Extra Liquid Sugar,Extra Liquid Sugar,,924,40,1,Y,den_mcdonalds_c_3_item_55_mod_2,den_mcdonalds_c_3_item_55_mod_2_option_3,3,
Sugar,Sugar,,925,,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_1,1,
Equal,Equal,,926,,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_2,2,
Splenda,Splenda,,927,,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_3,3,
Espresso Shot,Espresso Shot,,928,160,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,929,40,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,930,40,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,931,,1,N,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,932,40,1,N,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,933,40,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_9,9,
Whipped Cream,Whipped Cream,,934,40,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_10,10,
Chocolate Drizzle,Chocolate Drizzle,,935,40,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_11,11,
Caramel Drizzle,Caramel Drizzle,,936,40,1,Y,den_mcdonalds_c_3_item_55_mod_3,den_mcdonalds_c_3_item_55_mod_3_option_12,12,
Small,Small,,937,,1,N,den_mcdonalds_c_3_item_56_mod_1,den_mcdonalds_c_3_item_56_mod_1_option_1,1,
Medium,Medium,,938,,1,N,den_mcdonalds_c_3_item_56_mod_1,den_mcdonalds_c_3_item_56_mod_1_option_2,2,
Large,Large,,939,,1,N,den_mcdonalds_c_3_item_56_mod_1,den_mcdonalds_c_3_item_56_mod_1_option_3,3,
Extra Espresso Shot,Extra Espresso Shot,,940,,1,N,den_mcdonalds_c_3_item_56_mod_2,den_mcdonalds_c_3_item_56_mod_2_option_1,1,
Extra Whole Milk,Extra Whole Milk,,941,,1,N,den_mcdonalds_c_3_item_56_mod_2,den_mcdonalds_c_3_item_56_mod_2_option_2,2,
Substitute NF Milk,Substitute NF Milk,,942,,1,N,den_mcdonalds_c_3_item_56_mod_2,den_mcdonalds_c_3_item_56_mod_2_option_3,3,
Cream,Cream,,943,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_1,1,
Sugar,Sugar,,944,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_2,2,
Equal,Equal,,945,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_3,3,
Splenda,Splenda,,946,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,947,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,948,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,949,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,950,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,951,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_9,9,
Liquid Sugar,Liquid Sugar,,952,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_10,10,
Chocolate Drizzle,Chocolate Drizzle,,953,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_11,11,
Caramel Drizzle,Caramel Drizzle,,954,,1,N,den_mcdonalds_c_3_item_56_mod_3,den_mcdonalds_c_3_item_56_mod_3_option_12,12,
Small,Small,,955,,1,N,den_mcdonalds_c_3_item_57_mod_1,den_mcdonalds_c_3_item_57_mod_1_option_1,1,
Medium,Medium,,956,,1,N,den_mcdonalds_c_3_item_57_mod_1,den_mcdonalds_c_3_item_57_mod_1_option_2,2,
Large,Large,,957,,1,N,den_mcdonalds_c_3_item_57_mod_1,den_mcdonalds_c_3_item_57_mod_1_option_3,3,
Extra Ice,Extra Ice,,958,,1,N,den_mcdonalds_c_3_item_57_mod_2,den_mcdonalds_c_3_item_57_mod_2_option_1,1,
Extra Espresso Shot,Extra Espresso Shot,,959,,1,N,den_mcdonalds_c_3_item_57_mod_2,den_mcdonalds_c_3_item_57_mod_2_option_2,2,
Extra Whole Milk,Extra Whole Milk,,960,,1,N,den_mcdonalds_c_3_item_57_mod_2,den_mcdonalds_c_3_item_57_mod_2_option_3,3,
No Ice,No Ice,,961,,1,N,den_mcdonalds_c_3_item_57_mod_2,den_mcdonalds_c_3_item_57_mod_2_option_4,4,
Substitute NF Milk,Substitute NF Milk,,962,,1,N,den_mcdonalds_c_3_item_57_mod_2,den_mcdonalds_c_3_item_57_mod_2_option_5,5,
Cream,Cream,,963,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_1,1,
Sugar,Sugar,,964,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_2,2,
Equal,Equal,,965,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_3,3,
Splenda,Splenda,,966,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,967,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,968,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,969,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,970,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,971,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_9,9,
Liquid Sugar,Liquid Sugar,,972,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_10,10,
Chocolate Drizzle,Chocolate Drizzle,,973,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_11,11,
Caramel Drizzle,Caramel Drizzle,,974,,1,N,den_mcdonalds_c_3_item_57_mod_3,den_mcdonalds_c_3_item_57_mod_3_option_12,12,
Small,Small,,975,,1,N,den_mcdonalds_c_3_item_58_mod_1,den_mcdonalds_c_3_item_58_mod_1_option_1,1,
Medium,Medium,,976,,1,N,den_mcdonalds_c_3_item_58_mod_1,den_mcdonalds_c_3_item_58_mod_1_option_2,2,
Large,Large,,977,,1,N,den_mcdonalds_c_3_item_58_mod_1,den_mcdonalds_c_3_item_58_mod_1_option_3,3,
Extra Espresso Shot,Extra Espresso Shot,,978,,1,N,den_mcdonalds_c_3_item_58_mod_2,den_mcdonalds_c_3_item_58_mod_2_option_1,1,
Extra Whole Milk,Extra Whole Milk,,979,,1,N,den_mcdonalds_c_3_item_58_mod_2,den_mcdonalds_c_3_item_58_mod_2_option_2,2,
Substitute NF Milk,Substitute NF Milk,,980,,1,N,den_mcdonalds_c_3_item_58_mod_2,den_mcdonalds_c_3_item_58_mod_2_option_3,3,
Cream,Cream,,981,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_1,1,
Sugar,Sugar,,982,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_2,2,
Equal,Equal,,983,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_3,3,
Splenda,Splenda,,984,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,985,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,986,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,987,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,988,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,989,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_9,9,
Liquid Sugar,Liquid Sugar,,990,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_10,10,
Chocolate Drizzle,Chocolate Drizzle,,991,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_11,11,
Caramel Drizzle,Caramel Drizzle,,992,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_12,12,
Small,Small,,993,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_13,13,
Medium,Medium,,994,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_14,14,
Large,Large,,995,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_15,15,
Extra Espresso Shot,Extra Espresso Shot,,996,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_16,16,
Extra Whole Milk,Extra Whole Milk,,997,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_17,17,
Substitute NF Milk,Substitute NF Milk,,998,,1,N,den_mcdonalds_c_3_item_58_mod_3,den_mcdonalds_c_3_item_58_mod_3_option_18,18,
Small,Small,,999,,1,N,den_mcdonalds_c_3_item_59_mod_1,den_mcdonalds_c_3_item_59_mod_1_option_1,1,
Medium,Medium,,1000,,1,N,den_mcdonalds_c_3_item_59_mod_1,den_mcdonalds_c_3_item_59_mod_1_option_2,2,
Large,Large,,1001,,1,N,den_mcdonalds_c_3_item_59_mod_1,den_mcdonalds_c_3_item_59_mod_1_option_3,3,
Extra Espresso Shot,Extra Espresso Shot,,1002,,1,N,den_mcdonalds_c_3_item_59_mod_2,den_mcdonalds_c_3_item_59_mod_2_option_1,1,
Cream,Cream,,1003,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_1,1,
Sugar,Sugar,,1004,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_2,2,
Equal,Equal,,1005,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_3,3,
Splenda,Splenda,,1006,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,1007,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,1008,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,1009,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,1010,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,1011,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_9,9,
Liquid Sugar,Liquid Sugar,,1012,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_10,10,
Chocolate Drizzle,Chocolate Drizzle,,1013,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_11,11,
Caramel Drizzle,Caramel Drizzle,,1014,,1,N,den_mcdonalds_c_3_item_59_mod_3,den_mcdonalds_c_3_item_59_mod_3_option_12,12,
Small,Small,,1015,,1,Y,den_mcdonalds_c_3_item_60_mod_1,den_mcdonalds_c_3_item_60_mod_1_option_1,1,
Medium,Medium,,1016,66,1,Y,den_mcdonalds_c_3_item_60_mod_1,den_mcdonalds_c_3_item_60_mod_1_option_2,2,
Large,Large,,1017,121,1,Y,den_mcdonalds_c_3_item_60_mod_1,den_mcdonalds_c_3_item_60_mod_1_option_3,3,
Extra Whipped Cream,Extra Whipped Cream,,1018,40,1,Y,den_mcdonalds_c_3_item_60_mod_2,den_mcdonalds_c_3_item_60_mod_2_option_1,1,
Extra Chocolate Drizzle,Extra Chocolate Drizzle,,1019,40,1,Y,den_mcdonalds_c_3_item_60_mod_2,den_mcdonalds_c_3_item_60_mod_2_option_2,2,
No Whipped Cream,No Whipped Cream,,1020,,1,Y,den_mcdonalds_c_3_item_60_mod_2,den_mcdonalds_c_3_item_60_mod_2_option_3,3,
No Chocolate Drizzle,No Chocolate Drizzle,,1021,,1,Y,den_mcdonalds_c_3_item_60_mod_2,den_mcdonalds_c_3_item_60_mod_2_option_4,4,
Espresso Shot,Espresso Shot,,1022,160,1,Y,den_mcdonalds_c_3_item_60_mod_3,den_mcdonalds_c_3_item_60_mod_3_option_1,1,
Caramel Drizzle,Caramel Drizzle,,1023,40,1,Y,den_mcdonalds_c_3_item_60_mod_3,den_mcdonalds_c_3_item_60_mod_3_option_2,2,
Oreo Topping,Oreo Topping,,1024,,1,N,den_mcdonalds_c_3_item_60_mod_3,den_mcdonalds_c_3_item_60_mod_3_option_3,3,
Small,Small,,1025,,1,Y,den_mcdonalds_c_3_item_61_mod_1,den_mcdonalds_c_3_item_61_mod_1_option_1,1,
Medium,Medium,,1026,66,1,Y,den_mcdonalds_c_3_item_61_mod_1,den_mcdonalds_c_3_item_61_mod_1_option_2,2,
Large,Large,,1027,121,1,Y,den_mcdonalds_c_3_item_61_mod_1,den_mcdonalds_c_3_item_61_mod_1_option_3,3,
Extra Whipped Cream,Extra Whipped Cream,,1028,40,1,Y,den_mcdonalds_c_3_item_61_mod_2,den_mcdonalds_c_3_item_61_mod_2_option_1,1,
Extra Caramel Drizzle,Extra Caramel Drizzle,,1029,40,1,Y,den_mcdonalds_c_3_item_61_mod_2,den_mcdonalds_c_3_item_61_mod_2_option_2,2,
No Whipped Cream,No Whipped Cream,,1030,,1,Y,den_mcdonalds_c_3_item_61_mod_2,den_mcdonalds_c_3_item_61_mod_2_option_3,3,
No Caramel Drizzle,No Caramel Drizzle,,1031,,1,Y,den_mcdonalds_c_3_item_61_mod_2,den_mcdonalds_c_3_item_61_mod_2_option_4,4,
Espresso Shot,Espresso Shot,,1032,160,1,N,den_mcdonalds_c_3_item_61_mod_3,den_mcdonalds_c_3_item_61_mod_3_option_1,1,
Chocolate Drizzle,Chocolate Drizzle,,1033,40,1,Y,den_mcdonalds_c_3_item_61_mod_3,den_mcdonalds_c_3_item_61_mod_3_option_2,2,
Oreo Topping,Oreo Topping,,1034,,1,N,den_mcdonalds_c_3_item_61_mod_3,den_mcdonalds_c_3_item_61_mod_3_option_3,3,
Small,Small,,1035,,1,Y,den_mcdonalds_c_3_item_62_mod_1,den_mcdonalds_c_3_item_62_mod_1_option_1,1,
Medium,Medium,,1036,,1,N,den_mcdonalds_c_3_item_62_mod_1,den_mcdonalds_c_3_item_62_mod_1_option_2,2,
Large,Large,,1037,,1,N,den_mcdonalds_c_3_item_62_mod_1,den_mcdonalds_c_3_item_62_mod_1_option_3,3,
Extra Espresso Shot,Extra Espresso Shot,,1038,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_1,1,
Extra Whole Milk,Extra Whole Milk,,1039,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_2,2,
Extra Caramel Drizzle,Extra Caramel Drizzle,,1040,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_3,3,
Extra Caramel Syrup,Extra Caramel Syrup,,1041,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_4,4,
Substitute NF Milk,Substitute NF Milk,,1042,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_5,5,
No Caramel Drizzle,No Caramel Drizzle,,1043,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_6,6,
No Caramel Syrup,No Caramel Syrup,,1044,,1,N,den_mcdonalds_c_3_item_62_mod_2,den_mcdonalds_c_3_item_62_mod_2_option_7,7,
Cream,Cream,,1045,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_1,1,
Sugar,Sugar,,1046,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_2,2,
Equal,Equal,,1047,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_3,3,
Splenda,Splenda,,1048,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,1049,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,1050,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,1051,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,1052,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,1053,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_9,9,
Liquid Sugar,Liquid Sugar,,1054,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_10,10,
Whipped Cream,Whipped Cream,,1055,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_11,11,
Chocolate Drizzle,Chocolate Drizzle,,1056,,1,N,den_mcdonalds_c_3_item_62_mod_3,den_mcdonalds_c_3_item_62_mod_3_option_12,12,
Small,Small,,1057,,1,N,den_mcdonalds_c_3_item_63_mod_1,den_mcdonalds_c_3_item_63_mod_1_option_1,1,
Medium,Medium,,1058,,1,N,den_mcdonalds_c_3_item_63_mod_1,den_mcdonalds_c_3_item_63_mod_1_option_2,2,
Large,Large,,1059,,1,N,den_mcdonalds_c_3_item_63_mod_1,den_mcdonalds_c_3_item_63_mod_1_option_3,3,
Extra Ice,Extra Ice,,1060,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_1,1,
Extra Espresso Shot,Extra Espresso Shot,,1061,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_2,2,
Extra Whole Milk,Extra Whole Milk,,1062,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_3,3,
Extra Caramel Drizzle,Extra Caramel Drizzle,,1063,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_4,4,
Extra Caramel Syrup,Extra Caramel Syrup,,1064,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_5,5,
No Ice,No Ice,,1065,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_6,6,
Substitute NF Milk,Substitute NF Milk,,1066,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_7,7,
No Caramel Drizzle,No Caramel Drizzle,,1067,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_8,8,
No Caramel Syrup,No Caramel Syrup,,1068,,1,N,den_mcdonalds_c_3_item_63_mod_2,den_mcdonalds_c_3_item_63_mod_2_option_9,9,
Cream,Cream,,1069,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_1,1,
Sugar,Sugar,,1070,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_2,2,
Equal,Equal,,1071,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_3,3,
Splenda,Splenda,,1072,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_4,4,
Vanilla Syrup,Vanilla Syrup,,1073,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_5,5,
Sugar-Free Vanilla Syrup,Sugar-Free Vanilla Syrup,,1074,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_6,6,
Chocolate Syrup,Chocolate Syrup,,1075,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_7,7,
Caramel Syrup,Caramel Syrup,,1076,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_8,8,
Hazelnut Syrup,Hazelnut Syrup,,1077,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_9,9,
Liquid Sugar,Liquid Sugar,,1078,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_10,10,
Whipped Cream,Whipped Cream,,1079,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_11,11,
Chocolate Drizzle,Chocolate Drizzle,,1080,,1,N,den_mcdonalds_c_3_item_63_mod_3,den_mcdonalds_c_3_item_63_mod_3_option_12,12,
Small,Small,,1081,,1,N,den_mcdonalds_c_3_item_64_mod_1,den_mcdonalds_c_3_item_64_mod_1_option_1,1,
Medium,Medium,,1082,,1,N,den_mcdonalds_c_3_item_64_mod_1,den_mcdonalds_c_3_item_64_mod_1_option_2,2,
Large,Large,,1083,,1,N,den_mcdonalds_c_3_item_64_mod_1,den_mcdonalds_c_3_item_64_mod_1_option_3,3,
Extra Chocolate Syrup,Extra Chocolate Syrup,,1084,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_1,4,
Extra Espresso Shot,Extra Espresso Shot,,1085,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_2,5,
Extra Whole Milk,Extra Whole Milk,,1086,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_3,6,
Extra Whipped Cream,Extra Whipped Cream,,1087,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_4,7,
Extra Chocolate Drizzle,Extra Chocolate Drizzle,,1088,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_5,8,
No Chocolate Syrup,No Chocolate Syrup,,1089,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_6,9,
Substitute NF Milk,Substitute NF Milk,,1090,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_7,10,
No Whipped Cream,No Whipped Cream,,1091,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_8,11,
No Chocolate Drizzle,No Chocolate Drizzle,,1092,,1,N,den_mcdonalds_c_3_item_64_mod_2,den_mcdonalds_c_3_item_64_mod_2_option_9,12,
Cream,Cream,,1093,,1,N,den_mcdonalds_c_3_item_64_mod_3,den_mcdonalds_c_3_item_64_mod_3_option_1,1,
Sugar,Sugar,,1094,,1,N,den_mcdonalds_c_3_item_64_mod_3,den_mcdonalds_c_3_item_64_mod_3_option_2,2,
Equal,Equal,,1095,,1,N,den_mcdonalds_c_3_item_64_mod_3,den_mcdonalds_c_3_item_64_mod_3_option_3,3,
Splenda,Splenda,,1096,,1,N,den_mcdonalds_c_3_item_64_mod_3,den_mcdonalds_c_3_item_64_mod_3_option_4,4,
