uniqueRetailerItemId,dayOfWeek,restrictOrderTimes,prepRestrictTimesGroup1,prepTimeCategoryIdGroup1,prepRestrictTimesGroup2,prepTimeCategoryIdGroup2,prepRestrictTimesGroup3,prepTimeCategoryIdGroup3,isActive
den_mcdonalds_b_2_item_38,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_39,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_40,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_41,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_42,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_43,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_44,7,10:30 AM - 11:59 PM,,,,,,,Y
